27/08/2014	0109	03 07 24 35 38 39 	40
24/08/2014	0108	04 08 20 28 29 35 	05
20/08/2014	0107	04 06 10 19 22 28 	16
17/08/2014	0106	02 17 24 31 41 42 	32
13/08/2014	0105	07 10 11 14 42 44 	32
10/08/2014	0104	06 20 28 30 31 45 	22
06/08/2014	0103	01 09 18 35 36 39 	16
03/08/2014	0102	06 11 15 24 32 39 	43 	01 	Promoción Sí o Sí
30/07/2014	0101	02 03 29 32 39 41 	01 	23 25 	Promoción Sí o Sí
27/07/2014	0100	02 05 17 30 42 43 	25
23/07/2014	0099	10 14 16 21 39 42 	20
20/07/2014	0098	07 09 10 14 15 22 	32
16/07/2014	0097	02 06 15 17 27 37 	40
13/07/2014	0096	04 14 20 30 41 45 	31
09/07/2014	0095	01 03 06 12 22 42 	10
06/07/2014	0094	02 10 13 20 35 38 	36
02/07/2014	0093	15 29 37 39 40 45 	12
29/06/2014	0092	03 05 20 25 32 43 	10
25/06/2014	0091	04 09 20 30 37 41 	31
22/06/2014	0090	11 16 18 27 36 38 	12 	23 25 35 37 	Promoción Sí o Sí
18/06/2014	0089	04 14 15 26 32 37 	08 	02 29 40 	Promoción Sí o Sí
15/06/2014	0088	02 07 08 10 26 35 	29
11/06/2014	0087	09 13 21 23 26 31 	15
08/06/2014	0086	01 14 25 27 29 36 	11
04/06/2014	0085	14 19 28 30 36 38 	04
01/06/2014	0084	04 05 12 17 22 32 	15
28/05/2014	0083	06 09 13 26 28 42 	44
25/05/2014	0082	19 25 31 35 42 44 	38
21/05/2014	0081	09 27 34 38 41 43 	14
18/05/2014	0080	16 22 30 31 33 38 	12
14/05/2014	0079	21 23 29 30 32 39 	17
11/05/2014	0078	05 11 12 18 35 42 	25
07/05/2014	0077	01 15 19 21 33 40 	02
04/05/2014	0076	02 03 27 31 34 35 	24
30/04/2014	0075	06 12 20 24 31 42 	07
27/04/2014	0074	10 11 22 27 37 42 	38
23/04/2014	0073	14 19 25 37 40 45 	20
20/04/2014	0072	04 08 16 17 19 20 	26
16/04/2014	0071	19 21 23 37 40 44 	38
13/04/2014	0070	02 07 29 32 36 39 	44
09/04/2014	0069	16 17 18 35 40 42 	15
06/04/2014	0068	06 09 21 23 37 42 	35
02/04/2014	0067	17 22 31 37 38 41 	04
30/03/2014	0066	01 04 21 23 31 32 	38
26/03/2014	0065	01 02 08 22 30 32 	10
23/03/2014	0064	01 08 10 11 20 40 	05
19/03/2014	0063	12 18 21 23 34 38 	30
16/03/2014	0062	24 26 28 33 35 43 	15
12/03/2014	0061	15 26 31 34 37 39 	11
09/03/2014	0060	03 07 16 20 41 44 	08
05/03/2014	0059	06 10 27 30 33 37 	43
02/03/2014	0058	06 21 23 26 40 41 	29
26/02/2014	0057	20 22 36 38 40 45 	31
23/02/2014	0056	12 19 21 24 30 33 	15
19/02/2014	0055	05 21 26 31 37 40 	20
16/02/2014	0054	07 10 13 15 18 30 	28 	08 14 	Promoción Sí o Sí
12/02/2014	0053	02 11 12 13 25 42 	29 	32 35 	Promoción Sí o Sí
09/02/2014	0052	04 06 10 14 17 32 	07
05/02/2014	0051	03 04 08 24 26 33 	02
02/02/2014	0050	09 14 20 22 30 35 	17
29/01/2014	0049	06 08 31 34 36 44 	25
26/01/2014	0048	03 15 20 26 39 45 	41 	23 33 	Promoción Sí o Sí
22/01/2014	0047	04 10 21 22 26 36 	19 	05 33 35 43 	Promoción Sí o Sí
19/01/2014	0046	01 17 21 39 42 44 	19
15/01/2014	0045	13 15 16 20 23 37 	44
12/01/2014	0044	02 16 32 33 34 37 	07
08/01/2014	0043	07 21 26 28 31 44 	42
05/01/2014	0042	03 07 08 23 27 42 	17
01/01/2014	0041	15 19 27 33 35 37 	29
29/12/2013	0040	07 08 22 34 39 40 	20
25/12/2013	0039	04 22 29 30 43 44 	21
22/12/2013	0038	06 09 10 15 21 36 	14
18/12/2013	0037	07 10 18 27 31 44 	40
15/12/2013	0036	03 13 29 36 40 41 	04
11/12/2013	0035	12 27 32 36 41 45 	18
08/12/2013	0034	06 18 24 25 40 45 	34
04/12/2013	0033	01 04 17 19 28 38 	24
01/12/2013	0032	05 06 07 23 32 44 	09
27/11/2013	0031	02 05 11 25 36 37 	15
24/11/2013	0030	04 10 18 24 34 39 	19
20/11/2013	0029	01 05 06 12 27 31 	40
17/11/2013	0028	02 08 11 31 34 43 	16
13/11/2013	0027	04 09 13 17 21 30 	34
10/11/2013	0026	17 18 21 23 30 34 	38
06/11/2013	0025	02 25 26 33 37 38 	13
03/11/2013	0024	08 10 19 30 31 41 	42
30/10/2013	0023	03 16 31 39 40 41 	05
27/10/2013	0022	04 08 15 24 29 31 	02
23/10/2013	0021	26 28 33 39 43 44 	03
20/10/2013	0020	14 15 18 31 41 43 	27
16/10/2013	0019	01 16 32 34 40 45 	44
13/10/2013	0018	01 20 21 22 32 35 	29
09/10/2013	0017	12 23 24 28 37 42 	04
04/01/2012	1299	01 02 06 22 27 38 	29
01/01/2012	1298	    02 06 13 15 39 40 	23
28/12/2011	1297	13 21 26 35 37 45 	28
25/12/2011	1296	03 13 17 20 22 37 	10
21/12/2011	1295	02 05 10 15 36 43 	38
18/12/2011	1294	06 10 33 34 35 37 	15 	21 32 	Promoción Sí o Sí
14/12/2011	1293	07 19 29 33 36 41 	26
11/12/2011	1292	03 16 18 25 32 45 	11
07/12/2011	1291	01 02 10 11 18 26 	25
04/12/2011	1290	05 10 19 24 26 27 	30
30/11/2011	1289	    04 11 13 15 16 38 	21
27/11/2011	1288	    01 11 31 32 35 44 	39
23/11/2011	1287	    04 07 12 30 39 44 	24
20/11/2011	1286	    07 19 21 22 28 35 	11
16/11/2011	1285	    12 15 17 29 31 38 	14
13/11/2011	1284	    10 11 13 18 35 39 	29
09/11/2011	1283	    08 15 18 33 39 43 	41
06/11/2011	1282	    01 04 05 15 32 42 	36 	14 22 25 31 	Promoción Sí o Sí
02/11/2011	1281	    01 03 14 17 26 28 	08 	25 36 38 40 	Promoción Sí o Sí
30/10/2011	1280	08 11 20 40 41 43 	44 	17 23 32 39 	Promoción Sí o Sí
26/10/2011	1279	05 12 17 22 27 41 	43 	14 18 33 45 	Promoción Sí o Sí
23/10/2011	1278	    11 23 33 36 38 44 	25 	07 27 29 43 	Promoción Sí o Sí
19/10/2011	1277	07 12 17 29 36 39 	22 	11 23 25 37 	Promoción Sí o Sí
16/10/2011	1276	07 09 12 26 41 42 	21 	04 06 18 20 	Promoción Sí o Sí
12/10/2011	1275	03 14 21 23 25 45 	09 	07 19 40 44 	Promoción Sí o Sí
09/10/2011	1274	02 03 13 21 25 35 	18 	04 10 31 37 	Promoción Sí o Sí
05/10/2011	1273	08 10 11 23 37 40 	44
02/10/2011	1272	14 16 19 25 26 45 	32
28/09/2011	1271	06 14 17 25 37 41 	28
25/09/2011	1270	24 30 32 36 39 40 	15
21/09/2011	1269	02 06 10 12 24 36 	34
18/09/2011	1268	    02 15 18 28 34 36 	40
14/09/2011	1267	01 08 19 20 22 31 	10
11/09/2011	1266	01 02 05 21 25 37 	18
07/09/2011	1265	04 12 25 33 38 45 	02
04/09/2011	1264	03 09 13 21 38 42 	18
31/08/2011	1263	02 11 19 36 42 45 	29
28/08/2011	1262	02 19 20 28 31 35 	24
24/08/2011	1261	13 20 28 37 43 44 	39
21/08/2011	1260	04 21 28 30 33 39 	37
17/08/2011	1259	01 19 25 30 31 45 	36
14/08/2011	1258    	03 04 05 06 22 34 	08
10/08/2011	1257	02 03 07 25 35 36 	15
07/08/2011	1256	07 19 24 28 29 34 	14
03/08/2011	1255	05 11 12 13 20 24 	23
31/07/2011	1254	01 07 12 18 20 43 	06
27/07/2011	1253	05 12 15 16 36 37 	43 	02 13 22 	Promoción Sí o Sí
24/07/2011	1252	05 23 25 34 42 45 	33 	01 28 	Promoción Sí o Sí
20/07/2011	1251	04 08 12 13 18 39 	36
17/07/2011	1250	08 10 15 16 21 25 	14
13/07/2011	1249	11 12 28 32 37 44 	21
10/07/2011	1248	    05 09 16 18 35 38 	29
06/07/2011	1247	18 28 33 36 37 38 	41
03/07/2011	1246	04 11 13 23 25 32 	40
29/06/2011	1245	03 10 17 22 25 33 	13
26/06/2011	1244	03 05 10 16 27 28 	30
22/06/2011	1243	05 10 22 23 26 39 	08
19/06/2011	1242	19 22 30 41 42 45 	18
15/06/2011	1241	01 16 24 28 41 45 	30
12/06/2011	1240	03 04 05 13 27 37 	29 	21 41 	Promoción Sí o Sí
08/06/2011	1239	08 09 19 22 38 43 	27 	05 14 20 	Promoción Sí o Sí
05/06/2011	1238	    05 15 24 27 37 42 	26
01/06/2011	1237	02 21 22 34 39 40 	31
29/05/2011	1236	12 13 17 25 36 42 	39
25/05/2011	1235	02 05 10 23 27 40 	07
22/05/2011	1234	11 19 22 28 29 33 	23
18/05/2011	1233	05 07 09 23 39 40 	34
15/05/2011	1232	07 24 28 32 41 42 	03
11/05/2011	1231	06 20 23 25 37 43 	24
08/05/2011	1230	13 18 33 34 44 45 	39 	02 26 	Promoción Sí o Sí
04/05/2011	1229	10 12 19 22 39 42 	30
01/05/2011	1228	    02 12 14 15 20 21 	34
27/04/2011	1227	14 22 27 33 34 45 	40
24/04/2011	1226	06 07 21 26 35 42 	19
20/04/2011	1225	10 13 21 22 34 45 	20
17/04/2011	1224	06 18 19 33 35 40 	21
13/04/2011	1223	03 05 22 27 34 40 	42
10/04/2011	1222	03 09 14 38 40 41 	05
06/04/2011	1221	10 15 31 32 36 43 	05
03/04/2011	1220	14 29 30 32 40 41 	16
30/03/2011	1219	03 13 25 33 40 45 	34
27/03/2011	1218	    10 19 22 23 32 43 	30
23/03/2011	1217	05 08 25 36 37 41 	10
20/03/2011	1216	03 10 11 20 27 32 	07
16/03/2011	1215	16 17 19 25 26 34 	39
13/03/2011	1214	18 33 36 38 39 42 	31
09/03/2011	1213	04 05 06 11 12 30 	03
06/03/2011	1212	16 20 25 27 28 31 	07
02/03/2011	1211	15 18 20 29 32 41 	10
27/02/2011	1210	19 21 26 31 33 41 	44
23/02/2011	1209	04 18 23 25 40 41 	10
20/02/2011	1208	01 03 06 24 25 39 	08
16/02/2011	1207	04 16 20 22 32 45 	18
13/02/2011	1206	02 05 28 33 38 43 	21 	34 36 41 	Promoción Sí o Sí
09/02/2011	1205	03 14 15 20 37 45 	07
06/02/2011	1204	06 11 12 14 27 28 	22
02/02/2011	1203	05 20 25 28 35 39 	16
30/01/2011	1202	07 08 13 14 25 45 	40
26/01/2011	1201	02 04 16 28 29 34 	38
23/01/2011	1200	10 12 19 22 28 45 	37
19/01/2011	1199	09 16 23 31 33 36 	38
16/01/2011	1198	    03 13 15 31 36 41 	16 	10 20 	Promoción Sí o Sí
12/01/2011	1197	03 09 28 35 40 42 	32
09/01/2011	1196	02 05 14 15 38 42 	35
05/01/2011	1195	08 12 13 32 37 38 	23
02/01/2011	1194	02 03 06 13 15 29 	33
29/12/2010	1193	11 12 15 21 24 28 	44
26/12/2010	1192	17 18 25 28 30 32 	13
22/12/2010	1191	10 20 32 39 40 44 	22 	43 45 	Promoción Sí o Sí
19/12/2010	1190	01 03 16 27 31 44 	02 	28 35 43 	Promoción Sí o Sí
15/12/2010	1189	    04 07 20 24 25 35 	15
12/12/2010	1188	    04 19 20 23 36 42 	07
08/12/2010	1187	    01 03 08 17 32 43 	39
05/12/2010	1186	    03 08 12 14 33 37 	43
01/12/2010	1185	    13 15 16 17 27 39 	45
28/11/2010	1184    	01 09 13 23 27 43 	26 	06 11 24 	Promoción Sí o Sí
24/11/2010	1183	02 05 09 35 38 41 	10
21/11/2010	1182	04 05 08 12 21 34 	26
17/11/2010	1181	05 07 26 35 40 44 	38
14/11/2010	1180	09 13 14 32 35 37 	23
10/11/2010	1179	02 05 08 14 25 37 	29
07/11/2010	1178	05 11 17 22 36 37 	39
03/11/2010	1177	01 09 24 32 37 41 	14
31/10/2010	1176	03 09 25 27 39 43 	24
27/10/2010	1175	08 22 23 30 44 45 	43
24/10/2010	1174	04 13 17 19 24 31 	29 	07 25 35 	Promoción Sí o Sí
20/10/2010	1173	12 25 26 34 42 44 	11
17/10/2010	1172	03 04 20 31 38 40 	07 	08 15 19 	Promoción Sí o Sí
13/10/2010	1171	13 18 19 23 26 27 	17
10/10/2010	1170	03 12 17 22 24 45 	33
06/10/2010	1169	11 18 19 31 38 44 	20
03/10/2010	1168	02 09 19 29 33 42 	22
29/09/2010	1167	11 20 22 24 30 31 	28 	07 14 17 38 	Promoción Sí o Sí
26/09/2010	1166	05 22 27 28 39 41 	12 	08 35 	Promoción Sí o Sí
22/09/2010	1165	07 08 11 26 27 44 	13 	04 09 33 	Promoción Sí o Sí
19/09/2010	1164	06 08 18 22 28 30 	16 	24 33 	Promoción Sí o Sí
15/09/2010	1163	02 06 10 12 14 39 	42
12/09/2010	1162	01 10 31 34 44 45 	23
08/09/2010	1161	02 12 16 24 35 39 	32
05/09/2010	1160	07 10 16 18 20 33 	30
01/09/2010	1159	02 07 10 18 19 44 	21
29/08/2010	1158	03 13 25 38 40 41 	32
25/08/2010	1157	01 22 26 28 29 36 	09
22/08/2010	1156	02 18 26 37 40 44 	05
18/08/2010	1155	12 24 25 28 31 37 	15
15/08/2010	1154	01 02 08 35 38 44 	12
11/08/2010	1153	01 09 10 14 23 25 	16
08/08/2010	1152	11 16 17 18 20 22 	39
04/08/2010	1151	02 09 22 30 36 38 	44
01/08/2010	1150	06 07 09 10 16 39 	37
28/07/2010	1149	11 14 25 31 34 35 	39 	20 	Promoción Sí o Sí
25/07/2010	1148	03 11 19 28 37 43 	42 	13 	Promoción Sí o Sí
21/07/2010	1147	18 21 29 40 41 42 	45
18/07/2010	1146	07 20 21 26 42 44 	02
14/07/2010	1145	03 05 21 24 31 42 	19
11/07/2010	1144	06 07 23 28 32 36 	40
07/07/2010	1143	09 12 22 29 36 38 	01
04/07/2010	1142	03 31 34 38 43 44 	12
30/06/2010	1141	05 06 25 31 33 37 	40
27/06/2010	1140	05 08 09 10 13 35 	25
23/06/2010	1139	11 12 19 20 30 33 	27
20/06/2010	1138	05 14 15 30 44 45 	01
16/06/2010	1137	07 15 20 33 42 44 	43
13/06/2010	1136	05 23 26 29 37 40 	07
09/06/2010	1135	06 25 30 32 36 40 	01
06/06/2010	1134	05 16 20 21 27 45 	07
02/06/2010	1133	01 10 16 18 23 26 	32
30/05/2010	1132	03 04 28 30 33 36 	37
26/05/2010	1131	06 07 09 13 28 41 	30
23/05/2010	1130	02 24 27 35 37 45 	05
19/05/2010	1129	04 12 14 18 19 34 	38
16/05/2010	1128	04 07 34 35 40 42 	21
12/05/2010	1127	12 13 27 29 31 39 	06
09/05/2010	1126	02 04 10 28 31 33 	42 	09 	Promoción Sí o Sí
05/05/2010	1125	02 03 13 21 25 39 	16
02/05/2010	1124	04 09 17 20 27 31 	18
28/04/2010	1123	01 09 10 13 17 28 	43
25/04/2010	1122	07 11 18 22 24 32 	17
21/04/2010	1121	07 08 22 28 37 41 	15
18/04/2010	1120	05 11 14 18 22 39 	37
14/04/2010	1119	05 20 26 33 37 45 	17
11/04/2010	1118	14 16 20 24 33 38 	02
07/04/2010	1117	05 13 17 28 42 44 	36
04/04/2010	1116	11 13 15 18 22 45 	43
31/03/2010	1115	06 18 19 25 26 33 	31
28/03/2010	1114	03 04 16 22 23 29 	42
24/03/2010	1113	06 12 22 33 42 43 	02
21/03/2010	1112	19 20 23 26 28 44 	13
17/03/2010	1111	03 09 12 19 20 26 	22
14/03/2010	1110	12 13 29 32 33 40 	24
10/03/2010	1109	03 10 19 21 28 38 	27
07/03/2010	1108	04 10 13 15 19 43 	03
03/03/2010	1107	03 05 12 17 18 37 	40
28/02/2010	1106	14 18 25 26 33 37 	29
24/02/2010	1105	04 05 09 30 31 32 	06
21/02/2010	1104	08 10 15 17 22 39 	03
17/02/2010	1103	10 22 23 26 30 34 	01
14/02/2010	1102	01 02 10 30 33 40 	04 	19 28 39 	Promoción Sí o Sí
10/02/2010	1101	13 17 18 30 35 40 	38
07/02/2010	1100	03 26 34 42 43 44 	20
03/02/2010	1099	07 11 19 22 24 45 	09
31/01/2010	1098	02 09 32 36 42 45 	37
27/01/2010	1097	05 07 09 14 18 26 	25
24/01/2010	1096	02 16 17 26 36 45 	15
20/01/2010	1095	02 08 10 14 33 37 	38
17/01/2010	1094	04 05 09 26 38 45 	24
13/01/2010	1093	21 24 32 34 42 45 	35
10/01/2010	1092	04 19 24 28 35 37 	03
06/01/2010	1091	07 11 12 18 22 33 	32
03/01/2010	1090	05 08 11 26 28 39 	30
30/12/2009	1089	02 05 15 24 36 43 	16
27/12/2009	1088	09 11 13 16 26 45 	08
23/12/2009	1087	14 16 19 24 28 37 	42 	15 38 	Promoción Sí o Sí
20/12/2009	1086	09 10 12 16 28 33 	35 	01 	Promoción Sí o Sí
16/12/2009	1085	13 27 29 31 38 40 	28
13/12/2009	1084	03 14 28 30 31 42 	04
09/12/2009	1083	04 14 20 24 39 40 	21
06/12/2009	1082	05 09 14 36 41 44 	12
02/12/2009	1081	16 19 20 27 30 44 	42
29/11/2009	1080	04 18 20 23 34 38 	31 	16 30 	Promoción Sí o Sí
25/11/2009	1079	18 24 29 36 37 44 	27
22/11/2009	1078	08 09 14 19 28 43 	04 	03 06 16 45 	Promoción Sí o Sí
18/11/2009	1077	03 05 18 20 32 40 	06
15/11/2009	1076	07 20 21 25 27 34 	28 	14 29 45 	Promoción Sí o Sí
11/11/2009	1075	16 18 21 22 39 44 	37
08/11/2009	1074	12 16 18 31 41 44 	10
04/11/2009	1073	02 06 12 16 25 35 	05
01/11/2009	1072	08 12 15 25 36 37 	19
28/10/2009	1071	07 17 28 36 37 41 	06
25/10/2009	1070	04 08 16 17 36 37 	39
21/10/2009	1069	07 13 20 27 33 35 	16
18/10/2009	1068	05 13 14 22 40 43 	19
14/10/2009	1067	05 07 08 09 21 24 	26 	28 31 36 43 	Promoción Sí o Sí
11/10/2009	1066	08 11 26 30 31 42 	15 	05 20 37 	Promoción Sí o Sí
07/10/2009	1065	04 22 25 30 35 43 	45 	03 06 16 31 	Promoción Sí o Sí
04/10/2009	1064	04 08 10 13 22 31 	25
30/09/2009	1063	02 18 23 25 41 43 	17 	01 05 16 34 	Promoción Sí o Sí
27/09/2009	1062	01 05 07 13 22 27 	21
23/09/2009	1061	05 07 12 18 21 39 	43 	04 11 32 	Promoción Sí o Sí
20/09/2009	1060	07 19 24 28 32 43 	34
16/09/2009	1059	03 21 23 35 44 45 	31 	18 30 	Promoción Sí o Sí
13/09/2009	1058	11 14 16 24 27 40 	25
09/09/2009	1057	12 17 20 21 33 35 	14 	07 10 16 	Promoción Sí o Sí
06/09/2009	1056	01 11 14 22 24 35 	03
02/09/2009	1055	07 08 13 17 29 34 	02
30/08/2009	1054	04 14 17 25 36 38 	12 	08 18 44 	Promoción Sí o Sí
26/08/2009	1053	03 06 25 30 41 43 	14 	27 	Promoción Sí o Sí
23/08/2009	1052	07 09 23 25 42 44 	22 	17 41 	Promoción Sí o Sí
19/08/2009	1051	05 14 20 25 32 43 	28
16/08/2009	1050	10 15 25 31 32 43 	11
12/08/2009	1049	02 04 18 36 42 45 	15
09/08/2009	1048	03 11 21 25 28 44 	27
05/08/2009	1047	04 08 09 13 24 26 	10
02/08/2009	1046	12 14 16 33 41 42 	09
29/07/2009	1045	01 16 23 28 34 42 	06 	04 26 30 43 	Promoción Sí o Sí
26/07/2009	1044	23 28 29 36 40 42 	15 	09 12 38 	Promoción Sí o Sí
22/07/2009	1043	07 12 22 33 40 43 	30
19/07/2009	1042	06 19 20 21 24 42 	13
15/07/2009	1041	10 13 27 32 35 38 	45
12/07/2009	1040	03 10 18 29 36 40 	45
08/07/2009	1039	06 10 25 27 39 40 	35
05/07/2009	1038	04 13 21 26 29 38 	14
01/07/2009	1037	10 25 27 29 39 43 	35
28/06/2009	1036	04 05 21 28 31 40 	20
24/06/2009	1035	05 10 20 22 31 37 	28 	09 21 40 	Promoción Sí o Sí
21/06/2009	1034	04 06 24 30 33 43 	11 	18 26 45 	Promoción Sí o Sí
17/06/2009	1033	03 05 21 24 41 44 	42
14/06/2009	1032	05 07 12 23 37 45 	09
10/06/2009	1031	15 16 20 22 23 26 	09
07/06/2009	1030	06 12 25 33 42 45 	14
03/06/2009	1029	02 15 37 40 41 42 	44
31/05/2009	1028	01 10 16 17 26 32 	14
27/05/2009	1027	15 23 28 38 39 45 	34 	02 26 	Promoción Sí o Sí
24/05/2009	1026	01 04 15 16 28 30 	44 	24 	Promoción Sí o Sí
20/05/2009	1025	02 24 28 31 40 41 	20 	09 13 29 39 	Promoción Sí o Sí
17/05/2009	1023	16 22 26 34 38 45 	15
13/05/2009	1022	05 06 13 37 39 44 	31
10/05/2009	1021	02 06 08 13 21 40 	30 	04 38 	Promoción Sí o Sí
06/05/2009	1020	17 25 28 30 31 40 	27
03/05/2009	1019	19 25 26 35 40 44 	07
29/04/2009	1018	03 07 16 24 41 42 	45
26/04/2009	1017	05 09 12 14 15 40 	13
22/04/2009	1016	02 09 14 25 29 30 	28
19/04/2009	1015	03 09 11 16 19 33 	18
15/04/2009	1014	07 28 29 35 40 42 	24
12/04/2009	1013	18 21 22 36 42 43 	44
08/04/2009	1012	04 08 14 19 26 44 	09
05/04/2009	1011	01 12 17 37 39 44 	13
01/04/2009	1010	14 20 21 26 28 44 	10
29/03/2009	1009	01 18 24 30 32 37 	06
25/03/2009	1008	13 18 26 36 39 45 	37
22/03/2009	1007	14 15 18 21 32 45 	09
18/03/2009	1006	19 22 25 28 29 45 	44
15/03/2009	1005	01 07 17 26 33 39 	03
11/03/2009	1004	11 16 29 34 38 43 	42
08/03/2009	1003	06 12 18 32 36 42 	41
04/03/2009	1002	27 28 30 34 35 45 	41
01/03/2009	1001	11 12 24 28 30 31 	23
25/02/2009	1000	02 04 12 20 27 43 	14
22/02/2009	0999	01 11 16 17 21 43 	40
18/02/2009	0998	02 09 18 32 33 34 	44
15/02/2009	0997	09 12 13 15 40 45 	02
11/02/2009	0996	11 13 18 23 38 39 	04
08/02/2009	0995	04 08 22 38 42 43 	09
04/02/2009	0994	03 06 32 38 42 43 	20
01/02/2009	0993	19 22 26 38 39 45 	03
28/01/2009	0992	01 02 11 15 21 24 	26
25/01/2009	0991	03 08 12 20 31 34 	18
21/01/2009	0990	09 11 17 39 43 45 	31
18/01/2009	0989	14 16 17 24 28 44 	25
14/01/2009	0988	02 16 30 38 39 44 	26
11/01/2009	0987	06 09 12 16 17 21 	38
07/01/2009	0986	02 08 18 20 21 35 	30
04/01/2009	0985	01 03 06 12 37 42 	26
31/12/2008	0984	05 15 18 31 34 35 	38
28/12/2008	0983	04 07 10 12 27 28 	40
24/12/2008	0982	03 13 27 32 39 42 	06 	18 30 37 	Promoción Sí o Sí
21/12/2008	0981	01 02 09 23 30 43 	14 	16 19 	Promoción Sí o Sí
17/12/2008	0980	11 22 31 37 40 44 	32 	06 10 17 23 	Promoción Sí o Sí
14/12/2008	0979	04 12 14 23 32 38 	13
10/12/2008	0978	04 06 10 19 23 30 	33
07/12/2008	0977	05 06 10 12 33 38 	41
03/12/2008	0976	13 25 26 28 34 43 	24
30/11/2008	0975	01 13 14 16 39 40 	44 	10 23 31 	Promoción Sí o Sí
26/11/2008	0974	16 18 21 26 36 39 	33 	12 	Promoción Sí o Sí
23/11/2008	0973	01 08 13 24 28 29 	45 	12 	Promoción Sí o Sí
19/11/2008	0972	01 02 11 14 16 45 	36 	06 13 17 39 	Promoción Sí o Sí
16/11/2008	0971	01 08 22 31 38 41 	36 	29 34 37 	Promoción Sí o Sí
12/11/2008	0970	10 11 24 29 38 45 	19 	18 33 	Promoción Sí o Sí
09/11/2008	0969	04 05 16 18 34 44 	03 	01 10 11 12 	Promoción Sí o Sí
05/11/2008	0968	08 12 18 22 40 42 	17 	09 24 33 43 	Promoción Sí o Sí
02/11/2008	0967	01 09 23 30 36 41 	35 	13 17 19 	Promoción Sí o Sí
29/10/2008	0966	02 12 13 19 33 40 	30 	43 	Promoción Sí o Sí
26/10/2008	0965	08 11 19 21 33 36 	43 	03 18 27 44 	Promoción Sí o Sí
22/10/2008	0964	13 15 27 28 32 34 	21 	19 24 41 43 	Promoción Sí o Sí
19/10/2008	0963	01 09 10 14 30 31 	24 	04 16 18 23 	Promoción Sí o Sí
15/10/2008	0962	08 20 25 28 34 44 	31 	03 18 23 45 	Promoción Sí o Sí
12/10/2008	0961	07 10 11 14 21 43 	31
08/10/2008	0960	06 10 16 32 41 45 	36
05/10/2008	0959	06 12 16 29 37 45 	30
01/10/2008	0958	01 04 07 18 23 36 	40
28/09/2008	0957	03 07 15 22 40 43 	28
24/09/2008	0956	20 22 26 37 39 43 	14
21/09/2008	0955	02 19 30 35 37 45 	25
17/09/2008	0954	06 08 14 20 23 26 	29
14/09/2008	0953	21 23 28 33 42 43 	35
10/09/2008	0952	14 20 27 32 42 44 	19
07/09/2008	0951	05 10 16 17 40 43 	35
03/09/2008	0950	12 21 30 38 39 42 	09
31/08/2008	0949	18 23 26 31 35 40 	34 	04 28 32 33 	Promoción Sí o Sí
27/08/2008	0948	02 03 11 15 25 37 	20 	14 30 31 34 	Promoción Sí o Sí
24/08/2008	0947	07 09 21 37 38 44 	01
20/08/2008	0946	02 10 11 21 23 40 	12
17/08/2008	0945	02 10 16 19 30 42 	33
13/08/2008	0944	02 04 05 21 26 31 	44
10/08/2008	0943	13 20 21 23 29 33 	43
06/08/2008	0942	02 11 17 21 30 36 	29
03/08/2008	0941	12 26 29 30 35 41 	36 	04 14 19 33 	Promoción Sí o Sí
30/07/2008	0940	08 09 15 17 22 35 	32 	02 04 07 13 	Promoción Sí o Sí
27/07/2008	0939	01 04 11 22 28 44 	23 	13 37 40 42 	Promoción Sí o Sí
23/07/2008	0938	01 08 13 15 31 43 	45 	19 20 23 44 	Promoción Sí o Sí
20/07/2008	0937	01 19 23 33 44 45 	24
16/07/2008	0936	01 13 26 30 38 40 	25
13/07/2008	0935	01 12 24 32 35 41 	37
09/07/2008	0934	01 08 18 20 37 43 	31
06/07/2008	0933	14 17 25 31 38 42 	27
02/07/2008	0932	04 13 14 15 27 36 	25
29/06/2008	0931	16 21 24 30 38 45 	18
25/06/2008	0930	08 18 24 27 32 40 	28
22/06/2008	0929	15 16 35 37 40 45 	18
18/06/2008	0928	01 02 10 11 38 40 	23
15/06/2008	0927	09 26 28 29 33 44 	16 	14 15 21 23 	Promoción Sí o Sí
11/06/2008	0926	05 10 18 29 34 42 	30 	06 13 16 19 	Promoción Sí o Sí
08/06/2008	0925	09 15 19 28 31 36 	27
04/06/2008	0924	05 09 17 33 35 42 	30
01/06/2008	0923	06 19 21 22 28 34 	03
28/05/2008	0922	14 41 32 39 36 30 	38
25/05/2008	0921	15 10 26 16 44 22 	27
21/05/2008	0920	43 29 06 30 13 17 	26
18/05/2008	0919	22 20 36 39 27 04 	31
14/05/2008	0918	28 17 29 19 23 10 	44
11/05/2008	0917	39 33 40 28 19 05 	18 	42 17 24 12 	Promoción Sí o Sí
07/05/2008	0916	12 19 16 02 30 43 	35 	20 37 01 38 	Promoción Sí o Sí
04/05/2008	0915	11 03 22 27 12 26 	40
30/04/2008	0914	02 09 22 29 17 30 	27
27/04/2008	0913	18 37 12 35 34 07 	41
23/04/2008	0912	38 39 04 22 21 45 	35
20/04/2008	0911	32 34 12 20 15 18 	02
16/04/2008	0910	29 11 26 44 31 30 	21
13/04/2008	0909	02 37 18 22 19 17 	04
09/04/2008	0908	36 40 05 17 06 13 	37
06/04/2008	0907	43 07 02 05 35 39 	14
02/04/2008	0906	28 17 18 45 38 36 	27
30/03/2008	0905	44 33 26 16 06 34 	38
26/03/2008	0904	43 09 15 06 11 30 	04
